typ,typ_label,name,address,lat,lng,wertstoffinsel_glas,wertstoffinsel_kleider,wertstoffinsel_papier,google_maps_url
5.0,Wertstoffinsel,Röntgenstr. 21 Hannover / List - Höhe Kollenrodtstr.,"Röntgenstr. 21 , Hannover / List",52.393293693705,9.7492195952281,True,False,True,"https://www.google.com/maps?q=52.393293693705,9.7492195952281"
5.0,Wertstoffinsel,Spannhagenstr. 45 Hannover / List - Ecke Hinrichsring,"Spannhagenstr. 45 , Hannover / List",52.403535830172,9.7808792002635,True,False,True,"https://www.google.com/maps?q=52.403535830172,9.7808792002635"
5.0,Wertstoffinsel,Tannenbergallee 1 Hannover / List - Höhe Niedersachsenring,"Tannenbergallee 1 , Hannover / List",52.399246659495,9.7490264632933,True,False,True,"https://www.google.com/maps?q=52.399246659495,9.7490264632933"
5.0,Wertstoffinsel,Waldstr. 8 Hannover / List - Einmündung De-Haen-Platz,"Waldstr. 8 , Hannover / List",52.392387971016,9.7530986132469,True,False,True,"https://www.google.com/maps?q=52.392387971016,9.7530986132469"
5.0,Wertstoffinsel,Große Pranke 3 Hannover / Marienwerder - Waldstr. Garbsen Anlieferung Netto,"Große Pranke 3 , Hannover / Marienwerder",52.405115697768,9.6187822407878,True,False,True,"https://www.google.com/maps?q=52.405115697768,9.6187822407878"
5.0,Wertstoffinsel,Westermannweg 3 Hannover / Marienwerder - Ecke Quantelholz,"Westermannweg 3 , Hannover / Marienwerder",52.406395580288,9.6215931937126,True,False,True,"https://www.google.com/maps?q=52.406395580288,9.6215931937126"
5.0,Wertstoffinsel,Westermannweg 30 Hannover / Marienwerder - Ecke Augustinerweg,"Westermannweg 30 , Hannover / Marienwerder",52.405237652816,9.6263543699513,True,False,True,"https://www.google.com/maps?q=52.405237652816,9.6263543699513"
5.0,Wertstoffinsel,Am Forstkamp 41 Hannover / Misburg-Nord - Ecke Gustav-Bratke-Str.,"Am Forstkamp 41 , Hannover / Misburg-Nord",52.395704920969,9.8499777797658,True,False,False,"https://www.google.com/maps?q=52.395704920969,9.8499777797658"
5.0,Wertstoffinsel,Am Seelberg 35 Hannover / Misburg-Nord - Nähe Feuerwache,"Am Seelberg 35 , Hannover / Misburg-Nord",52.387507097303,9.8447361319598,True,False,True,"https://www.google.com/maps?q=52.387507097303,9.8447361319598"
5.0,Wertstoffinsel,Hannoversche Str. 2 Hannover / Misburg-Nord - Parkplatz Meyers Garten,"Hannoversche Str. 2 , Hannover / Misburg-Nord",52.390222333521,9.8534874388484,True,False,True,"https://www.google.com/maps?q=52.390222333521,9.8534874388484"
5.0,Wertstoffinsel,Kleinertstr. 13C Hannover / Misburg-Nord - am Bunker,"Kleinertstr. 13C , Hannover / Misburg-Nord",52.38396819818,9.8315771526176,True,False,True,"https://www.google.com/maps?q=52.38396819818,9.8315771526176"
5.0,Wertstoffinsel,Schierholzstr. 123 Hannover / Misburg-Nord - Nähe Heinrich-Heine-Ring,"Schierholzstr. 123 , Hannover / Misburg-Nord",52.39960849657,9.8282113254666,True,False,True,"https://www.google.com/maps?q=52.39960849657,9.8282113254666"
5.0,Wertstoffinsel,Seckbruchstr. 20 Hannover / Misburg-Nord - Parkplatz Bürgerhaus,"Seckbruchstr. 20 , Hannover / Misburg-Nord",52.393862817585,9.8622578596184,True,False,True,"https://www.google.com/maps?q=52.393862817585,9.8622578596184"
5.0,Wertstoffinsel,Uferzeile 2 Hannover / Misburg-Nord -,"Uferzeile 2 , Hannover / Misburg-Nord",52.387542973496,9.8333488496165,True,False,True,"https://www.google.com/maps?q=52.387542973496,9.8333488496165"
5.0,Wertstoffinsel,Waldstr. 77 Waldfriedhof Hannover / Misburg-Nord - Buswendeschleife,"Waldstr. 77 Waldfriedhof , Hannover / Misburg-Nord",52.399759204959,9.8562730354295,True,False,True,"https://www.google.com/maps?q=52.399759204959,9.8562730354295"
5.0,Wertstoffinsel,Zu den Mergelbrüchen 2 Hannover / Misburg-Süd - Nähe Anderter Str.,"Zu den Mergelbrüchen 2 , Hannover / Misburg-Süd",52.370402627174,9.8627556856254,True,False,True,"https://www.google.com/maps?q=52.370402627174,9.8627556856254"
5.0,Wertstoffinsel,Berliner Allee 22 Ärztehaus / Hannover / Mitte -,"Berliner Allee 22 Ärztehaus / , Hannover / Mitte",52.374220731328,9.7512618216151,True,False,True,"https://www.google.com/maps?q=52.374220731328,9.7512618216151"
5.0,Wertstoffinsel,Leinstr. 16 30159 Hannover-Mitte,"Leinstr. 16 , 30159 Hannover / Mitte",52.36979008478281,9.73621342596393,True,False,True,"https://www.google.com/maps?q=52.36979008478281,9.73621342596393"
5.0,Wertstoffinsel,Nikolaistr. 8 Hannover / Mitte - Höhe Astor Parkplatz,"Nikolaistr. 8 , Hannover / Mitte",52.380430439244,9.7330907338643,True,False,True,"https://www.google.com/maps?q=52.380430439244,9.7330907338643"
5.0,Wertstoffinsel,Warmbüchenstr. 4/Arnswaldtstr. Hannover / Mitte -,"Warmbüchenstr. 4/Arnswaldtstr. , Hannover / Mitte",52.370389695763,9.7471722057122,True,False,True,"https://www.google.com/maps?q=52.370389695763,9.7471722057122"
5.0,Wertstoffinsel,Am Mittelfelde 117 Hannover / Mittelfeld - Nähe Giesener Str.,"Am Mittelfelde 117 , Hannover / Mittelfeld",52.334228624155,9.7981649383709,True,False,True,"https://www.google.com/maps?q=52.334228624155,9.7981649383709"
5.0,Wertstoffinsel,Am Mittelfelde 65 Hannover / Mittelfeld - Ecke Karlsruher Str.,"Am Mittelfelde 65 , Hannover / Mittelfeld",52.331291988276,9.7896443364939,True,False,True,"https://www.google.com/maps?q=52.331291988276,9.7896443364939"
5.0,Wertstoffinsel,Beuthener Str. 23 Hannover / Mittelfeld - Ecke Glatzer Str. Höhe Schule,"Beuthener Str. 23 , Hannover / Mittelfeld",52.333211104599,9.7876825659968,True,False,True,"https://www.google.com/maps?q=52.333211104599,9.7876825659968"
5.0,Wertstoffinsel,Lehrter Platz 5 Hannover / Mittelfeld - Parknischen vor Spielplatz,"Lehrter Platz 5 , Hannover / Mittelfeld",52.332212617597,9.7944743819328,True,False,True,"https://www.google.com/maps?q=52.332212617597,9.7944743819328"
5.0,Wertstoffinsel,Beckstr.23 Hannover / Mühlenberg - Nähe Julius-Leber-Weg,"Beckstr.23 , Hannover / Mühlenberg",52.346387319223,9.6844198489548,True,False,True,"https://www.google.com/maps?q=52.346387319223,9.6844198489548"
5.0,Wertstoffinsel,Goerdelerstr. 2 Hannover / Mühlenberg - Ecke Ossietzkyring,"Goerdelerstr. 2 , Hannover / Mühlenberg",52.341967503914,9.6915295862717,True,False,True,"https://www.google.com/maps?q=52.341967503914,9.6915295862717"
5.0,Wertstoffinsel,Leuschnerstr. 40 Hannover / Mühlenberg - Nähe Bonhoefferstr.,"Leuschnerstr. 40 , Hannover / Mühlenberg",52.34327196082,9.686764473725,True,False,True,"https://www.google.com/maps?q=52.34327196082,9.686764473725"
5.0,Wertstoffinsel,Schollweg 14 Hannover / Mühlenberg - Beim Garagenhof,"Schollweg 14 , Hannover / Mühlenberg",52.344605556014,9.6893394195535,True,False,True,"https://www.google.com/maps?q=52.344605556014,9.6893394195535"
5.0,Wertstoffinsel,"Tresckowstr. 16 Hannover / Mühlenberg - Nahversorger, gegenüber EON","Tresckowstr. 16 , Hannover / Mühlenberg",52.34093780547,9.6938767717264,True,False,True,"https://www.google.com/maps?q=52.34093780547,9.6938767717264"
5.0,Wertstoffinsel,Hansatr. 7 Hannover / Nordhafen - Wertstoffhof,"Hansatr. 7 , Hannover / Nordhafen",52.421529005922,9.6799507169444,True,False,False,"https://www.google.com/maps?q=52.421529005922,9.6799507169444"
5.0,Wertstoffinsel,Mecklenheidestr. 24 Hannover / Nordhafen - Nähe Dorparter Str.,"Mecklenheidestr. 24 , Hannover / Nordhafen",52.419124956957,9.6898833960968,True,False,True,"https://www.google.com/maps?q=52.419124956957,9.6898833960968"
5.0,Wertstoffinsel,Am Kläperberg 11 Hannover / Nordstadt - ggü. Hintere Schöneworth,"Am Kläperberg 11 , Hannover / Nordstadt",52.39096392648,9.723434162651,True,False,True,"https://www.google.com/maps?q=52.39096392648,9.723434162651"
5.0,Wertstoffinsel,Appelstr. 9 Hannover / Nordstadt - in Sackgasse vor Uni-Instituten,"Appelstr. 9 , Hannover / Nordstadt",52.388803761982,9.7134800834597,True,False,False,"https://www.google.com/maps?q=52.388803761982,9.7134800834597"
5.0,Wertstoffinsel,"Arndtstr. 1 Hannover / Nordstadt - vor Sozialamt, hinter Abzweig Tür","Arndtstr. 1 , Hannover / Nordstadt",52.381621247523,9.7280710704871,True,False,False,"https://www.google.com/maps?q=52.381621247523,9.7280710704871"
5.0,Wertstoffinsel,Sandstr. 20 Hannover / Nordstadt - vor Wertstoffhof Gertrud-Knebusch,"Sandstr. 20 , Hannover / Nordstadt",52.38801279255,9.7281909210559,True,False,False,"https://www.google.com/maps?q=52.38801279255,9.7281909210559"
5.0,Wertstoffinsel,Göttinger Chaussee 101 Hannover / Oberricklingen - Höhe Auto SB-Wäsche,"Göttinger Chaussee 101 , Hannover / Oberricklingen",52.34430275607,9.7175490772815,True,False,True,"https://www.google.com/maps?q=52.34430275607,9.7175490772815"
5.0,Wertstoffinsel,Munzeler Str. 25 Hannover / Oberricklingen - Höhe Gehrdener Straße,"Munzeler Str. 25 , Hannover / Oberricklingen",52.344966033323,9.6998998774131,True,False,True,"https://www.google.com/maps?q=52.344966033323,9.6998998774131"
5.0,Wertstoffinsel,Tillystr. 33 Ecke Göttinger Ch Hannover / Oberricklingen - Lidl Parkplatz,"Tillystr. 33 Ecke Göttinger Ch , Hannover / Oberricklingen",52.336966690166,9.7175037206368,True,False,True,"https://www.google.com/maps?q=52.336966690166,9.7175037206368"
5.0,Wertstoffinsel,Wallensteinstr. 25 Hannover / Oberricklingen - Ecke Torstensonstr.,"Wallensteinstr. 25 , Hannover / Oberricklingen",52.341989821077,9.7119923547437,True,False,True,"https://www.google.com/maps?q=52.341989821077,9.7119923547437"
5.0,Wertstoffinsel,Friesenstr. 30 Hannover / Oststadt - Parkstreifen vor Einmündung,"Friesenstr. 30 , Hannover / Oststadt",52.382372447289,9.7531044927719,True,False,True,"https://www.google.com/maps?q=52.382372447289,9.7531044927719"
5.0,Wertstoffinsel,Heinrichstr. 3 Hannover / Oststadt - Ecke Berliner Allee,"Heinrichstr. 3 , Hannover / Oststadt",52.377957811105,9.7489012456527,True,False,True,"https://www.google.com/maps?q=52.377957811105,9.7489012456527"
5.0,Wertstoffinsel,Lister Meile 4 Hannover / Oststadt - Höhe Berliner Allee ( Pavill,"Lister Meile 4 , Hannover / Oststadt",52.38030386165,9.7447097388865,True,False,False,"https://www.google.com/maps?q=52.38030386165,9.7447097388865"
5.0,Wertstoffinsel,An der Bauerwiese 5 Hannover / Ricklingen - ggü. Eickenriede,"An der Bauerwiese 5 , Hannover / Ricklingen",52.341425683351,9.7278510239912,True,False,True,"https://www.google.com/maps?q=52.341425683351,9.7278510239912"
5.0,Wertstoffinsel,ggü. Bebelstr. Hannover / Ricklingen - Am Bunker u. d. Fußgä,"ggü. Bebelstr. , Hannover / Ricklingen",52.350978607613,9.7197126465973,True,False,False,"https://www.google.com/maps?q=52.350978607613,9.7197126465973"
5.0,Wertstoffinsel,Pfarrstr. 45 Hannover / Ricklingen - Schünemannplatz ggü. NP-Markt,"Pfarrstr. 45 , Hannover / Ricklingen",52.347055742845,9.7231429241511,True,False,True,"https://www.google.com/maps?q=52.347055742845,9.7231429241511"
5.0,Wertstoffinsel,Ada-Lessing-Str. 83 Hannover / Sahlkamp - Höhe Rhönweg,"Ada-Lessing-Str. 83 , Hannover / Sahlkamp",52.413405811878,9.781127034365,True,False,True,"https://www.google.com/maps?q=52.413405811878,9.781127034365"
5.0,Wertstoffinsel,Elmstraße Hannover / Sahlkamp - Ecke Schwarzwaldstraße,"Elmstraße , Hannover / Sahlkamp",52.413702906635,9.7783387534179,True,False,True,"https://www.google.com/maps?q=52.413702906635,9.7783387534179"
5.0,Wertstoffinsel,Hägewiesen 110 Hannover / Sahlkamp - Ecke Vogelsbergstr.,"Hägewiesen 110 , Hannover / Sahlkamp",52.415792914774,9.7763317673109,True,False,True,"https://www.google.com/maps?q=52.415792914774,9.7763317673109"
5.0,Wertstoffinsel,Hägewiesen 145 Hannover / Sahlkamp - Ecke Kugelfangtrift,"Hägewiesen 145 , Hannover / Sahlkamp",52.416838565253,9.7717919442498,True,False,True,"https://www.google.com/maps?q=52.416838565253,9.7717919442498"
5.0,Wertstoffinsel,Holzwiesen 127 Hannover / Sahlkamp - Ecke Kugelfangtrift,"Holzwiesen 127 , Hannover / Sahlkamp",52.418179574918,9.7646543792569,True,False,True,"https://www.google.com/maps?q=52.418179574918,9.7646543792569"
5.0,Wertstoffinsel,Sahlkamp 137 Nähe Wietzegraben Hannover / Sahlkamp - Bunker,"Sahlkamp 137 Nähe Wietzegraben , Hannover / Sahlkamp",52.410413100278,9.7686071273661,True,False,True,"https://www.google.com/maps?q=52.410413100278,9.7686071273661"
5.0,Wertstoffinsel,Am Schafbrinke Hannover / Seelhorst - Ecke Graefenhainweg,"Am Schafbrinke , Hannover / Seelhorst",52.34814152852,9.7813708211517,True,False,False,"https://www.google.com/maps?q=52.34814152852,9.7813708211517"
5.0,Wertstoffinsel,Eupener Str. 1 Hannover / Seelhorst - Nettoparkplatz,"Eupener Str. 1 , Hannover / Seelhorst",52.343839976795,9.7806197228003,True,False,False,"https://www.google.com/maps?q=52.343839976795,9.7806197228003"
5.0,Wertstoffinsel,Peinerstr. 103 Hannover / Seelhorst - Ecke Hedwig-Bollhagen-Str.,"Peinerstr. 103 , Hannover / Seelhorst",52.341414695258,9.7857145910303,True,False,True,"https://www.google.com/maps?q=52.341414695258,9.7857145910303"
5.0,Wertstoffinsel,Alte Stöckener Str. 85 Hannover / Stöcken - Sackgasse Rückseite,"Alte Stöckener Str. 85 , Hannover / Stöcken",52.413895253496,9.6513540569254,True,False,True,"https://www.google.com/maps?q=52.413895253496,9.6513540569254"
5.0,Wertstoffinsel,Alter Damm 6 Hannover / Stöcken - Höhe Stelinger Str. vor Norma,"Alter Damm 6 , Hannover / Stöcken",52.426331682304,9.6492430769388,True,False,False,"https://www.google.com/maps?q=52.426331682304,9.6492430769388"
5.0,Wertstoffinsel,Eichsfelder Str. 66 Hannover / Stöcken - zw. Kastanienweg und Hohensteinweg,"Eichsfelder Str. 66 , Hannover / Stöcken",52.409535425449,9.6641828754501,True,False,False,"https://www.google.com/maps?q=52.409535425449,9.6641828754501"
5.0,Wertstoffinsel,Hogrefestr. 11 Hannover / Stöcken - Nähe Moorhoffstr,"Hogrefestr. 11 , Hannover / Stöcken",52.409159998588,9.6621925764304,True,False,True,"https://www.google.com/maps?q=52.409159998588,9.6621925764304"
5.0,Wertstoffinsel,Hogrefestr. 41 Richtung Am Sta Hannover / Stöcken - Gemeindeholzstr.,"Hogrefestr. 41 Richtung Am Sta , Hannover / Stöcken",52.412069288705,9.6644414715746,True,False,True,"https://www.google.com/maps?q=52.412069288705,9.6644414715746"
5.0,Wertstoffinsel,Stöckener Str. 83 Hannover / Stöcken - Höhe Alveser Weg,"Stöckener Str. 83 , Hannover / Stöcken",52.401395640634,9.666383017005,True,False,True,"https://www.google.com/maps?q=52.401395640634,9.666383017005"
5.0,Wertstoffinsel,Alte Döhrener Str. 61 Hannover / Südstadt - Gilde-Brauerei,"Alte Döhrener Str. 61 , Hannover / Südstadt",52.355469610893,9.7521625379912,True,False,True,"https://www.google.com/maps?q=52.355469610893,9.7521625379912"
5.0,Wertstoffinsel,An der Tiefenriede 31 Hannover / Südstadt - Nähe Altenbekener Damm,"An der Tiefenriede 31 , Hannover / Südstadt",52.356448477641,9.7579645581863,True,False,True,"https://www.google.com/maps?q=52.356448477641,9.7579645581863"
5.0,Wertstoffinsel,An der Weide 25 Hannover / Südstadt - Höhe Lidl / Spielsalon,"An der Weide 25 , Hannover / Südstadt",52.362008910093,9.7642864057091,True,False,True,"https://www.google.com/maps?q=52.362008910093,9.7642864057091"
5.0,Wertstoffinsel,Bertha-von-Suttner-Platz 9 Hannover / Südstadt - Höhe Stresemanna,"Bertha-von-Suttner-Platz 9 , Hannover / Südstadt",52.359160464263,9.7612562719755,True,False,True,"https://www.google.com/maps?q=52.359160464263,9.7612562719755"
5.0,Wertstoffinsel,Große Düwelstr. 7 Hannover / Südstadt - Am Südbahnhof,"Große Düwelstr. 7 , Hannover / Südstadt",52.369457724244,9.7607870104271,True,False,False,"https://www.google.com/maps?q=52.369457724244,9.7607870104271"
5.0,Wertstoffinsel,Hildesheimer Str. 27 Hannover / Südstadt - Ecke Adelheidsstr.,"Hildesheimer Str. 27 , Hannover / Südstadt",52.365058938102,9.7470675816681,True,False,True,"https://www.google.com/maps?q=52.365058938102,9.7470675816681"
5.0,Wertstoffinsel,Hoppenstedtstr. 4 Hannover / Südstadt - Nähe Schützengesellschaft,"Hoppenstedtstr. 4 , Hannover / Südstadt",52.35244639809,9.7581603777453,True,False,True,"https://www.google.com/maps?q=52.35244639809,9.7581603777453"
5.0,Wertstoffinsel,Jordanstr. 17 Hannover / Südstadt - Bertha-von-Suttner-Platz,"Jordanstr. 17 , Hannover / Südstadt",52.360684440007,9.7619432955359,True,False,True,"https://www.google.com/maps?q=52.360684440007,9.7619432955359"
5.0,Wertstoffinsel,Krausenstr. 27A Hannover / Südstadt - Ecke Heidornstr.,"Krausenstr. 27A , Hannover / Südstadt",52.364636324037,9.7583690358512,True,False,True,"https://www.google.com/maps?q=52.364636324037,9.7583690358512"
5.0,Wertstoffinsel,Luhterstr. 42 Hannover / Südstadt - Ecke Große Barlinge,"Luhterstr. 42 , Hannover / Südstadt",52.366802821598,9.7527809413373,True,False,True,"https://www.google.com/maps?q=52.366802821598,9.7527809413373"
5.0,Wertstoffinsel,Mendelssohnstr. 26A Hannover / Südstadt - Höhe Engelhardstr.,"Mendelssohnstr. 26A , Hannover / Südstadt",52.357175298286,9.7553779255931,True,False,False,"https://www.google.com/maps?q=52.357175298286,9.7553779255931"
5.0,Wertstoffinsel,Stephansplatz Hannover / Südstadt - Höhe Bandelstr.,"Stephansplatz , Hannover / Südstadt",52.362013697093,9.7537422224429,True,False,True,"https://www.google.com/maps?q=52.362013697093,9.7537422224429"
5.0,Wertstoffinsel,Stresemannallee 34 Hannover / Südstadt - Nähe Bugenhagen-Kirche,"Stresemannallee 34 , Hannover / Südstadt",52.354323174093,9.7640950831546,True,False,True,"https://www.google.com/maps?q=52.354323174093,9.7640950831546"
5.0,Wertstoffinsel,Tiestestr. 8 Hannover / Südstadt -,"Tiestestr. 8 , Hannover / Südstadt",52.365187759372,9.7620942035962,True,False,False,"https://www.google.com/maps?q=52.365187759372,9.7620942035962"
5.0,Wertstoffinsel,Dresdener Str. Hannover / Vahrenheide - Ecke Leipziger Str.,"Dresdener Str. , Hannover / Vahrenheide",52.411953945027,9.7526967373875,True,False,True,"https://www.google.com/maps?q=52.411953945027,9.7526967373875"
5.0,Wertstoffinsel,Holzwiesen Hannover / Vahrenheide - Ecke Emmy Lanzke Weg,"Holzwiesen , Hannover / Vahrenheide",52.41329376716,9.7624820977016,True,False,False,"https://www.google.com/maps?q=52.41329376716,9.7624820977016"
5.0,Wertstoffinsel,Kugelfangtrift Hannover / Vahrenheide - Höhe Peter-Strasser-Allee,"Kugelfangtrift , Hannover / Vahrenheide",52.420363334992,9.756413249198,True,False,True,"https://www.google.com/maps?q=52.420363334992,9.756413249198"
5.0,Wertstoffinsel,Leipziger Str. 120 Hannover / Vahrenheide - Vogtländer Hof,"Leipziger Str. 120 , Hannover / Vahrenheide",52.416838866902,9.7606464526401,True,False,True,"https://www.google.com/maps?q=52.416838866902,9.7606464526401"
5.0,Wertstoffinsel,Plauener Str.26 Hannover / Vahrenheide - Nähe Sahlkamp,"Plauener Str.26 , Hannover / Vahrenheide",52.411164381328,9.7594755854376,True,False,True,"https://www.google.com/maps?q=52.411164381328,9.7594755854376"
5.0,Wertstoffinsel,Weimarer Allee 4 Hannover / Vahrenheide - Höhe Thüringer Str.,"Weimarer Allee 4 , Hannover / Vahrenheide",52.413176867745,9.7412789449753,True,False,True,"https://www.google.com/maps?q=52.413176867745,9.7412789449753"
5.0,Wertstoffinsel,Auf dem Dorn 18 Hannover / Vahrenwald - Höhe Bunnenbergstr. / KIK,"Auf dem Dorn 18 , Hannover / Vahrenwald",52.39474991336,9.7232756241084,True,False,False,"https://www.google.com/maps?q=52.39474991336,9.7232756241084"
5.0,Wertstoffinsel,Büttnerstr. 21 Hannover / Vahrenwald - Vor dem DHL-Gebäude,"Büttnerstr. 21 , Hannover / Vahrenwald",52.404143448362,9.7322930781774,True,False,True,"https://www.google.com/maps?q=52.404143448362,9.7322930781774"
5.0,Wertstoffinsel,Dragonerstr. 17 Hannover / Vahrenwald - Nähe Vahrenwalder Kirche,"Dragonerstr. 17 , Hannover / Vahrenwald",52.394978534432,9.7343164502839,True,False,True,"https://www.google.com/maps?q=52.394978534432,9.7343164502839"
5.0,Wertstoffinsel,Dragonerstr. 34 Hannover / Vahrenwald - Nähe Isernhagener Str.,"Dragonerstr. 34 , Hannover / Vahrenwald",52.394384814618,9.7387007988234,True,False,True,"https://www.google.com/maps?q=52.394384814618,9.7387007988234"
5.0,Wertstoffinsel,Grabbestr. 20 Hannover / Vahrenwald - Ecke Halkettstraße,"Grabbestr. 20 , Hannover / Vahrenwald",52.39322088688,9.732141669945,True,False,False,"https://www.google.com/maps?q=52.39322088688,9.732141669945"
5.0,Wertstoffinsel,Heinrich-Kirchweger-Platz Hannover / Vahrenwald - Emil-Meyer-Str. 3,"Heinrich-Kirchweger-Platz , Hannover / Vahrenwald",52.39100634092,9.7282401867487,True,False,True,"https://www.google.com/maps?q=52.39100634092,9.7282401867487"
5.0,Wertstoffinsel,Isernhagener Str. 103-107 Hannover / Vahrenwald - ggü. bei Aral,"Isernhagener Str. 103-107 , Hannover / Vahrenwald",52.397838275222,9.739963661379,True,False,True,"https://www.google.com/maps?q=52.397838275222,9.739963661379"
5.0,Wertstoffinsel,Philipsbornstr. 1 Hannover / Vahrenwald - vor Conti-Einfahrt,"Philipsbornstr. 1 , Hannover / Vahrenwald",52.388570793352,9.7324614782719,True,False,True,"https://www.google.com/maps?q=52.388570793352,9.7324614782719"
5.0,Wertstoffinsel,Plüschowstr. 2 Hannover / Vahrenwald - Ecke Hirtenweg / Parkplatz,"Plüschowstr. 2 , Hannover / Vahrenwald",52.403404029823,9.7398656885012,True,False,True,"https://www.google.com/maps?q=52.403404029823,9.7398656885012"
5.0,Wertstoffinsel,Raiffeisenstr. Hannover / Vahrenwald - Ecke Hamburger Allee 74,"Raiffeisenstr. , Hannover / Vahrenwald",52.384892857018,9.735486172317,True,False,True,"https://www.google.com/maps?q=52.384892857018,9.735486172317"
5.0,Wertstoffinsel,Rolandstr. 1 Hannover / Vahrenwald - Ecke Iserhagener Str,"Rolandstr. 1 , Hannover / Vahrenwald",52.388072532094,9.735965152575,True,False,True,"https://www.google.com/maps?q=52.388072532094,9.735965152575"
5.0,Wertstoffinsel,Rotermundstr. 22 Hannover / Vahrenwald - Ecke Melanchthonstr.,"Rotermundstr. 22 , Hannover / Vahrenwald",52.396871141562,9.7350239356041,True,False,True,"https://www.google.com/maps?q=52.396871141562,9.7350239356041"
5.0,Wertstoffinsel,Windausstr. 2 Hannover / Vahrenwald - vor Finanzämtern / BBS,"Windausstr. 2 , Hannover / Vahrenwald",52.406495730846,9.7371537469749,True,False,True,"https://www.google.com/maps?q=52.406495730846,9.7371537469749"
5.0,Wertstoffinsel,Alt-Vinnhorst 21 Hannover / Vinnhorst - im Krummen Sieke,"Alt-Vinnhorst 21 , Hannover / Vinnhorst",52.420915203818,9.6973521284739,True,False,True,"https://www.google.com/maps?q=52.420915203818,9.6973521284739"
5.0,Wertstoffinsel,Beneckeallee 8 Hannover / Vinnhorst - Höhe Zufahrt Dammstr.,"Beneckeallee 8 , Hannover / Vinnhorst",52.416658630878,9.7041074981087,True,False,True,"https://www.google.com/maps?q=52.416658630878,9.7041074981087"
5.0,Wertstoffinsel,Friedenauer Str. 40 Hannover / Vinnhorst - Nähe Eibenweg,"Friedenauer Str. 40 , Hannover / Vinnhorst",52.414478986625,9.7137620522404,True,False,True,"https://www.google.com/maps?q=52.414478986625,9.7137620522404"
5.0,Wertstoffinsel,Riepestr. 9 Hannover / Waldhausen - Nähe Heuerstr.,"Riepestr. 9 , Hannover / Waldhausen",52.3440100019,9.7600565273179,True,False,True,"https://www.google.com/maps?q=52.3440100019,9.7600565273179"
5.0,Wertstoffinsel,Wiener Str.28 Hannover / Waldhausen - Nähe Salzburger Str. DB Brücke,"Wiener Str.28 , Hannover / Waldhausen",52.345524090094,9.7678336103428,True,False,False,"https://www.google.com/maps?q=52.345524090094,9.7678336103428"
5.0,Wertstoffinsel,Danziger Str. 5 Hannover / Wettbergen - Wendehammer,"Danziger Str. 5 , Hannover / Wettbergen",52.325823310945,9.6971472628386,True,False,True,"https://www.google.com/maps?q=52.325823310945,9.6971472628386"
5.0,Wertstoffinsel,Hauptstr. 8 Hannover / Wettbergen - gegenüber Einmündung Peperfeld,"Hauptstr. 8 , Hannover / Wettbergen",52.326646650916,9.6839537524658,True,False,True,"https://www.google.com/maps?q=52.326646650916,9.6839537524658"
5.0,Wertstoffinsel,In der Rehre 22 Hannover / Wettbergen - Ecke Auf dem Kampe,"In der Rehre 22 , Hannover / Wettbergen",52.328829016008,9.6951400743206,True,False,True,"https://www.google.com/maps?q=52.328829016008,9.6951400743206"
5.0,Wertstoffinsel,Jütlandstr. Hannover / Wettbergen - Ecke Kopenhagener Str. 91,"Jütlandstr. , Hannover / Wettbergen",52.332565957569,9.6926157178371,True,False,True,"https://www.google.com/maps?q=52.332565957569,9.6926157178371"
5.0,Wertstoffinsel,Parkplatz Rewe Hannover / Wettbergen -,"Parkplatz Rewe , Hannover / Wettbergen",52.32870783391,9.7049701070052,True,False,False,"https://www.google.com/maps?q=52.32870783391,9.7049701070052"
5.0,Wertstoffinsel,Tresckowstr. 32 Hannover / Wettbergen - Ecke Wehrleweg,"Tresckowstr. 32 , Hannover / Wettbergen",52.33812943085,9.6929081228542,True,False,True,"https://www.google.com/maps?q=52.33812943085,9.6929081228542"
5.0,Wertstoffinsel,"Tresckowstr. 72 Hannover / Wettbergen - Bereich ""An den Sportplätze","Tresckowstr. 72 , Hannover / Wettbergen",52.336010122231,9.6894112429065,True,False,True,"https://www.google.com/maps?q=52.336010122231,9.6894112429065"
5.0,Wertstoffinsel,Am Eisenwerk Hannover / Wülfel - Richtung Hildesheimer Str.,"Am Eisenwerk , Hannover / Wülfel",52.326589032478,9.7830160391709,True,False,True,"https://www.google.com/maps?q=52.326589032478,9.7830160391709"
5.0,Wertstoffinsel,Loccumer Str. 53 Hannover / Wülfel - Ecke Völgerstr.,"Loccumer Str. 53 , Hannover / Wülfel",52.332239241823,9.7769519940474,True,False,True,"https://www.google.com/maps?q=52.332239241823,9.7769519940474"
5.0,Wertstoffinsel,Wilkenburger Str. 2 Hannover / Wülfel - Ecke Dorfstr.,"Wilkenburger Str. 2 , Hannover / Wülfel",52.324547301653,9.780426853481,True,False,True,"https://www.google.com/maps?q=52.324547301653,9.780426853481"
5.0,Wertstoffinsel,Hoyerstr. 1 Hannover / Wülferode - Ecke Kirchbichler Straße,"Hoyerstr. 1 , Hannover / Wülferode",52.326875639045,9.8507857216515,True,False,True,"https://www.google.com/maps?q=52.326875639045,9.8507857216515"
